"title","artist","spotify_id","lyrics","bpm","energy","danceability","loudness","valence"
"Ballin'","northfacegawd","4uhT2TiiHrY0OAJIqt6h9U","[노스페이스갓 & UNEDUCATED KID ""Ballin'"" 가사]

[Intro: Northfacegawd]
JPhilly speakers [?]
Fuck it up, paow-paow-paow!

[Chorus: Northfacegawd]
Me and my team, we ballin' (Ballin')
Them thotties on my phone, they callin' (Callin')
Lean in my cup got me 졸림 (Po!)
G-Star pants I'm rockin', 걔넨 원해 나의 fallin' (Paow! Paow!)
But I'm saucin' on 'em, bitches bitch, I'm ballin' (Ballin')
But I'm saucin' on 'em, bitches bitch, I'm ballin'
Me and my team, we ballin' (Ballin')
Them thotties on my phone, they callin' (Callin')
Lean in my cup got me 졸림 (Go!)
G-Star pants I'm rockin', 걔넨 원해 나의 fallin' (Paow! Paow!)
But I'm saucin' on 'em, bitches bitch, I'm ballin' (Paow!)
But I'm saucin' on 'em, bitches bitch, I'm ballin' (Paow! Paow! Ballin')

[Verse 1: Northfacegawd]
Me 'n' my team, we ballin' (Bih)
'Preme, Northface on my body (Bih)
우리 전부 다 모인 자리
돌돌 굵게 말아서 돌림
정말 부드럽다 니 손이
발로 까 기다란 니 다리
너 빼고 다 신나는 파티
Pop a bottle, pop a molly (Molly)
Smokin' loudest loud, bitch, I'm high as kite (High as kite)
Countin' on my guap, all 신사임당 (신사임당)
I'm rollin' with my squad while you fallin' down (Fallin' down; Paow)
Fuck all of the opps, never slowin' down (Slowin' down)

[Bridge: Northfacegawd]
걔네 말은 전부 거짓 (Nah)
나랑 우리 팀 전부 길거리 (Nah)
어제까지만 해도 거지였던
놈이 백화점에서 ballin' (Ballin')
S-t-a-r-е-x g-l-o (Starex)
U-p n-e-x-t up (Fuck it up!) guaranteed

[Chorus: Northfacegawd]
Me 'n' my tеam, we ballin' (Ballin')
Them thotties on my phone, they callin' (Callin')
Lean in my cup got me 졸림 (Po!)
G-Star pants I'm rockin', 걔넨 원해 나의 fallin' (Fallin')
But I'm saucin' on 'em, bitches bitch, I'm ballin'
But I'm saucin' on 'em, bitches bitch, I'm ballin'
Me and my team, we ballin' (Ballin')
Them thotties on my phone, they callin' (Callin')
Lean in my cup got me 졸림 (Go!)
G-Star pants I'm rockin', 걔넨 원해 나의 fallin' (Fallin')
But I'm saucin' on 'em, bitches bitch, I'm ballin' (Paow!)
But I'm saucin' on 'em, bitches bitch, I'm ballin' (Paow! Paow! Ballin')

[Verse 2: UNEDUCATED KID]
Me 'n' my team, we ballin' (Squad)
우린 아무랑도 할 수 없어 fuck with (Fuck)
우리 인생 그냥 현금에다 all in (Pew-pew)
우린 물러서지 않아 그냥 직진 (직진)
우린 돈 앞에서 너무나도 잔인 (잔인)
우린 돈 앞에서 저지르지 살인 (살인)
You know we can never trust nobody (Yo-yo)
And we don't really need nobody (Squad)
난 트루진을 입고 페레가모 벨트를 차고 있어 (Few, few; 차고 있어)
지금 내 침대 옆에는 네 여자가 자고 있어 (자고 있어)
Bitch, I wanna fuck but I will never kiss her
난 친구들이랑 외쳐 Fuck the police officer

[Bridge: UNEDUCATED KID]
난 돈을 쌓아 올려 마치 미륵사지석탑 (석탑; Po-po-po-po-po!)
내 손목 위엔 롤렉스 시계가 빛나 이거는 bustdown (Po-po-po-po-po!)
내가 외제차를 몰고 있을 때 걔네들은 아직도 지하철 버스 타
나 랩 하고 있는데 사람들은 왜 자꾸 날 보고 말해 야 락스타

[Chorus: Northfacegawd]
Me and my team, we ballin'
Them thotties on my phone, they callin' (Callin')
Lean in my cup got me 졸림 (Po!)
G-Star pants I'm rockin', 걔넨 원해 나의 fallin' (Paow! Paow! Fallin')
But I'm saucin' on 'em, bitches bitch, I'm ballin' (Ballin')
But I'm saucin' on 'em, bitches bitch, I'm ballin'
Me and my team, we ballin' (Ballin')
Them thotties on my phone, they callin' (Callin')
Lean in my cup got me 졸림 (Go!)
G-Star pants I'm rockin', 걔넨 원해 나의 fallin' (Paow! Paow! Fallin')
But I'm saucin' on 'em, bitches bitch, I'm ballin' (Paow!)
But I'm saucin' on 'em, bitches bitch, I'm ballin' (Paow! Paow! Ballin')","130.075","0.913","0.724","-6.04","0.584"
"Favorite Food (feat. Don Mills)","northfacegawd","6IKtVImG4P0PFtIz2dkcrM","[Northfacegawd ""최고의 음식"" ft. Don Mills 가사]

[Chorus: Northfacegawd]
진순 민초 부먹 오이
솔의 눈 닥페 건포도 홍어

파인애플 피자 가지 조림
도라지 무침 코다리 탕수육

[Verse 1: Northfacegawd]
진라면 순한 맛 물을 아주 많이
계란까지 넣었더니 딱 좋구먼 간이
야 햇반 가져와 콧망울엔 땀이
입가심 가심으론 솔의눈 청량하지

다 먹자마자 퍼먹었어 민트초코칩
내게 있어 콩고기는 1등 한우 꽃등심
치킨 도착하면 나는 퍽퍽 살만 고르지
오이소박이 보기만 해도 침이 고이지

파인애플 피자 먹으면서 닥터 페퍼
코다리는 내가 가장 좋아하는 생선
그녀와 함께한 첫 번째 데이트에서
탕수육 소스 냅다 부어버린 래퍼

[Chorus: Northfacegawd]
진순 민초 부먹 오이
솔의 눈 닥페 건포도 홍어

파인애플 피자 가지 조림
도라지 무침 코다리 탕수육

[Verse 1: Don Mills]
나 편의점에 들어가서 위풍당당하게 인사하고
진짜 시원하게 냉장고로 걸어가서
고민 없이 난 바로 솔의 눈을 잡어
고민 없이 난 바로 솔의 눈을 잡어

잊지 못해 뇌까지 시원해지는 그 맛
호불호가 화끈하게 갈림에도 불구하고
고민 없이 난 바로 솔의 눈을 잡어
솔의 눈을 잡고 솔의 눈을 까고 솔의 눈을 마셔

청량하지 속이 뻥 뚫리지
배고파서 고구마를 미친 듯이 먹고
주변 둘러보니 글쎄 그냥 물 한 방울 없네
그럴 땐 솔의 눈을 잡아 솔의 눈을 마셔

[Chorus: Northfacegawd]
진순 민초 부먹 오이
솔의 눈 닥페 건포도 홍어

파인애플 피자 가지 조림
도라지 무침 코다리 탕수육","","","","",""
"Hml","northfacegawd","0PALrfLjqiUWaIPugY6PBZ","I'm rollin' with my family
Don't you hit my hotline
Only Chasin' cash
Thottie들은 쫓지 않아
Don't hit my line

I'm rollin' w my family
So don't you hit my hotline
달려가야 해 갈 길이 짧지 않아
존나 힘드니 원래 다 그러고 살아
거지 일수 없어 힘든 시간과는 바이바이

Look at u look at us now
달라도 너무 달라졌어 we up now
Blood thicker than
The money 나의 철학
Money thicker than
Your sauce it drags lotta 여자

Look at my team
We up next look at my neck froze
Look at my team
Makin a toast in a limo yea
Finna buy me a jet
나는 이제 돈땜에 행복

I'm rollin' with my family
Don't you hit my hotline
Only Chasin' cash
Thottie들은 쫓지 않아
Don't hit my line

쉽게 온 건 쉽게 떠나지
내게 안정이 필요할 땐 해 다짐
Me VS myself 정신
내 사람들 위해 잡았지
어느 날 밤
어느 행성 위로 올라가
그냥 존나게 많이 걷다가
내게 원하는 게 대체 뭐야 넌?
얼마 만에 도착할지는 몰라
중요한 건 그게 절대 아니지
내 친구들과 산속에서 캠핑해
나무 한대 태울래
STR Gang

I'm rollin' with my family
Don't you hit my hotline
Only Chasin' cash
Thottie들은 쫓지 않아
Don't hit my line","130.002","0.646","0.636","-12.22","0.546"
"Save the green planet (Feat. J-Tong)","northfacegawd","6FQYRKANkqHIZtLjPJqsDV","[Intro]
YOUNG POSSE

[Verse 1: Los]
We set trends, you only follow
Cleared my own path, you couldn't walk in my shoes
Took a lot of L's, had to show and prove
If you haven’t starved with me, don’t expect my back
They tried to count me out, they spoke too soon
No brakes here, I’m still loading up
Had to bounce back and score without alley-oops
Step back, I'm up now, watch me act a fool
Los and YPS, how did you end up here?
Carried the West on my back when there was no hand to lend
Don’t believe in fairy tales, this game isn’t what they say
All I know is winning, we’re gonna get it in
They hate that, maybach till we make it
Shoot me the beat, say less, I ate that clean
In my Dickies with my LA hat
Keeping the game plan where the safes at

[Verse 2: Rick Bridges]
Droppin' my top down, cruising
Feels like Cali weather got me
Laid back and loose, my bro
Perfect season opener for season four
No rush, moving slow with elegance
Once in debt, now setting up a company
Remember those days starving in a basement
Backstabbers got bubbles in their mouths now
I just smoke and puff them, I'm not there anymore
Bleached clean, white-only in my new crib
Click-clack with a full clip inside
I spray it, hit or miss, going crazy
Just step back, blind bullets put you in a coffin
YP and I made cheddar cheese and ate it
But I’m still starving
Those undercooked IG gangsters, put 'em on the Weber grill
K-pop bill cashed out, inserting my coin in this game
Pour a glass of whiskey and wait, it’s loading

[Chorus: Jiana]
(Hey) I got a bone to pick
Ain't nobody got that bass
Like I boom, get it now
(Wait) YP killing it when we break it down, to the sound, 808, do it
(Cray) Sending good vibes from the trunk
To the front, then you know it's
Loading, load—we're back again
Loading, load—we're back again

[Verse 3: Sunhye, Doeun]
Don’t praise or clap for me yet
I've barely made 3% of my 100%
How much do you want, boss? (We need a chance and time)
With that, we have enough (Anything is possible to us)
I thought as long as we had opportunity and time
We could become anything, whether hip-hop or diva
I didn’t realize my Wi-Fi was down
But watch me as I catch up, we’re back to square one
Countdown is over now
Seeing the red light change to green
I just stepped on the gas, still at level zero
Maps show endless question marks, inside the box, bing-bong
Doeun pogo sticks, the temperature rises
Again, again, my frozen body melts
Am I ready? If you ask, definitely yes

[Chorus: Jiana]
(Hey) I got a bone to pick
Ain't nobody got that bass
Like I boom, get it now (Get it now)
(Wait) YP killing it when we break it down, to the sound, 808, do it
(Cray) Sending good vibes from the trunk
To the front, then you know it's
Loading, load—we're back again
Loading, load—we're back again

[Verse 4: Northfacegawd]
Every year, I walked down this single path
I paused to focus on bigger gains
Haven't even started yet, where do you think I'm going?
If you're here to drain my energy, step aside
YOUNG POSSE, we goin’ YOUNG POSSE, still loading
Where did the friends in the seat beside me go?
You used to mock me, but now my story's becoming legendary
When reality feels unreal and words come out too fast
All the jealousy holds me back
But I’ve seen my lowest lows
And came out swinging, kicking hard
When reality gets tiring
I reset my goals and move forward
I bet everything on this path I chose
Because I believe in the one in the mirror

[Verse 5: YeonJung]
Pop out, right in front, play the game with me
Hang out, shake it off, hop on quick, sail away
Riding every day like a horse, taking me far with no set destination
Yummy-yum tasting everything with no biases
I’m not into the same old, repetitive stuff
Don't be one of them, that’s my jam
Sometimes I stumble, but I’m no sweet
I throw away the trapped future, we can

[Outro: Jieun]
The clock strikes midnight, Jieun says, ""Hi,"" let’s start
On the blinking screen, an endless loading bar
The dreams I had at six are becoming reality as Young Posse
This same old day ends
When I close and open my eyes, still loading
I’ve graduated from school now
Looking for a new way, no ordinary type
Just going by my own will, finding my place","","","","",""
"Papi","northfacegawd","2p8l8Fl0SD6QFoO6lrEdmR","[퓨쳐리스틱 스웨버, 플레이버대시 & 노스페이스갓 ""Papi"" 가사]

[Intro]
Oh, oh, oh

[Chorus]
All my Tura gone with my pee
(I already see me glow, I already see me glow uh, uh)
All my Tura gone with my pee
(I already see me glow, I already see me glow uh, uh)
내 친구들 always told me
(I already see me glow, I already see me glow uh, uh)
내 친구들 always told me
(I already see me glow, I already see me glow uh, uh)

[Verse 1]
Next up (Next up)
Yeah, I'm feelin myself, I already know I'm next up (Next up)
쟤넨 가볍고 나는 무거워 맷돌
눈 두 덩 이 넘 무거워 맷돌
한자리에서만 굴러 맷돌
난 내 선에서 해결하려 했어
너넨 진작 지쳤잖아 애써
구린 니 노래 아끼다가 똥 됐어
너의 약점 이미 눈치챘어
옷이 너무 많아 I know how to dress though
눈깔이 돌아가 난 이럴 때만 개코
절대 못 돌아가 개그지 그 때로
9인승 승합차 시트 다 뗀 채로

[Chorus]
All my Tura gone with my pee
(I already see me glow, I already see me glow uh, uh)
All my Tura gone with my pee
(I already see me glow, I already see me glow uh, uh)
내 친구들 always told me
(I already see me glow, I already see me glow uh, uh)
내 친구들 always told me
(I already see me glow, I already see me glow uh, uh)

[Verse 2]
I put my city on the map
I'm with my crew, with the gang
We have a party over here
못 이겨도 질 수는 없는 게임
2년 까먹어버린 virus, 악감정과 찢어발긴 달력
수갑만 안 찼지 여긴 감옥, 이 답답함에 피가 말러
Get up in the morning, I take drugs first, first
That shit make me thirsty
손가락엔 다이아 목엔 rocking pearl, pearl
And pop a lot of perky
약발 떨어지면 땀이 뻘뻘
지금 내게 필요한건 **
Gucci on my feet I'm like burr, burr
이 가짜들은 내 앞에서 쩔쩔
매-지, 이 ***, 암만 발악해봤자 넌 퇴물
Hopped up out the bed, I turn my swag on, swag
Brag I like to brag 온몸을 덮어 다 쌔 거
They see me blowin' up too fast
Too fast, too fast, leggo

[Chorus]
All my Tura gone with my pee
(I already see me glow, I already see me glow uh, uh)
All my Tura gone with my pee
(I already see me glow, I already see me glow uh, uh)
내 친구들 always told me
(I already see me glow, I already see me glow uh, uh)
내 친구들 always told me
(I already see me glow, I already see me glow uh, uh)

[Verse 3]
**하지 말고 절로 꺼져
돈이랑 같냐 이게 빚을 털어
왜 넌 자꾸만 계산이 틀려?
또 시간이 지나면 중요한 게 달라
The baby try'na make me look I lie
(but I ain't lie)
You know I turn up everyday
'Cause I need to dash
(니가 버려야 했던)
자신이 없는 상태로 흥분해
(집에 가야지)
시간이 하나 둘 세시 네시네
(빠피)
거울에 자신을 보고 I don't need no style
눈을 감아서 과녁을 보고난 다음
내가 망상을 했던걸 실행한 다음
You know that I can make no doubt
생각을 해보니 I gotta eat this town
I think I need to keep it down
어제보단 오늘이 나은 거 같아
I'm working for the skyline

[Chorus]
All my Tura gone with my pee
(I already see me glow, I already see me glow uh, uh)
All my Tura gone with my pee
(I already see me glow, I already see me glow uh, uh)
내 친구들 always told me
(I already see me glow, I already see me glow uh, uh)
내 친구들 always told me
(I already see me glow, I already see me glow uh, uh)","130.002","0.898","0.683","-6.746","0.276"
"Python","northfacegawd","4qcZag2BypWhAecioFg8ut","[Chorus]
I’ma fuck that pussy up like a python
그래 내가 바로 2020 icon
I don’t really care about the price, uh
너무 열심히심허 해서 입이 아퍼
I’ma strike a bitch pussy like a python
Hater 장님이 돼 when I put my ice on
너나 실컷해라 윗잔다리 싸이퍼
Biggest slime in Korea, I’m a python

[Verse]
I boutta swallow the whole scene feelin’ like I’m python
Balmain jeans on me, facts, money makes me nicer
전부 삼켜 바바 나한테 이틀동안 쌓인거
너나 실컷 해라 좋밥 윗잔다리 싸이퍼
G Star Raw 쇼핑해 another biker
넌 딱 봐도 broke ass 바로 빠이 쳐
구글 번역 돌린 너의 가사 너무 짜쳐
소주 먹고 쳐자빠진 홍대 가오가이거
Bitch I know I brag a lot, bitch I know I swag a lot 리마 너는 말해 백원만 그맞에서
돈을 셨어 난
Another day, another bag, me and Flavor wanna dash 내구찌에 I got the 뱀, I got the snake run it up 썸
You keep it low key 이게 뭔말인지 아니
IG 스모킹 세션 존나 여가 미국인줄 아니
@4seasonguap 미 만들었어 어때 나의 바지
예쁜 여자 영덩이엔 항상 northfacegawd 의 [?]

[Chorus]
I’ma fuck that pussy up like a python
그래 내가 바로 2020 icon
I don’t really care about the price, uh
너무 열심히심허 해서 입이 아퍼
I’ma strike a bitch pussy like a python
Hater 장님이 돼 when I put my ice on
너나 실컷해라 윗잔다리 싸이퍼
Biggest slime in Korea, I’m a python","","","","",""
"All new year (feat. LIL GIMCHI)","northfacegawd","3Y8nGonlGlKftcLUW5zmKY","[Intro]
YOUNG POSSE

[Verse 1: Los]
We set trends, you only follow
Cleared my own path, you couldn't walk in my shoes
Took a lot of L's, had to show and prove
If you haven’t starved with me, don’t expect my back
They tried to count me out, they spoke too soon
No brakes here, I’m still loading up
Had to bounce back and score without alley-oops
Step back, I'm up now, watch me act a fool
Los and YPS, how did you end up here?
Carried the West on my back when there was no hand to lend
Don’t believe in fairy tales, this game isn’t what they say
All I know is winning, we’re gonna get it in
They hate that, maybach till we make it
Shoot me the beat, say less, I ate that clean
In my Dickies with my LA hat
Keeping the game plan where the safes at

[Verse 2: Rick Bridges]
Droppin' my top down, cruising
Feels like Cali weather got me
Laid back and loose, my bro
Perfect season opener for season four
No rush, moving slow with elegance
Once in debt, now setting up a company
Remember those days starving in a basement
Backstabbers got bubbles in their mouths now
I just smoke and puff them, I'm not there anymore
Bleached clean, white-only in my new crib
Click-clack with a full clip inside
I spray it, hit or miss, going crazy
Just step back, blind bullets put you in a coffin
YP and I made cheddar cheese and ate it
But I’m still starving
Those undercooked IG gangsters, put 'em on the Weber grill
K-pop bill cashed out, inserting my coin in this game
Pour a glass of whiskey and wait, it’s loading

[Chorus: Jiana]
(Hey) I got a bone to pick
Ain't nobody got that bass
Like I boom, get it now
(Wait) YP killing it when we break it down, to the sound, 808, do it
(Cray) Sending good vibes from the trunk
To the front, then you know it's
Loading, load—we're back again
Loading, load—we're back again

[Verse 3: Sunhye, Doeun]
Don’t praise or clap for me yet
I've barely made 3% of my 100%
How much do you want, boss? (We need a chance and time)
With that, we have enough (Anything is possible to us)
I thought as long as we had opportunity and time
We could become anything, whether hip-hop or diva
I didn’t realize my Wi-Fi was down
But watch me as I catch up, we’re back to square one
Countdown is over now
Seeing the red light change to green
I just stepped on the gas, still at level zero
Maps show endless question marks, inside the box, bing-bong
Doeun pogo sticks, the temperature rises
Again, again, my frozen body melts
Am I ready? If you ask, definitely yes

[Chorus: Jiana]
(Hey) I got a bone to pick
Ain't nobody got that bass
Like I boom, get it now (Get it now)
(Wait) YP killing it when we break it down, to the sound, 808, do it
(Cray) Sending good vibes from the trunk
To the front, then you know it's
Loading, load—we're back again
Loading, load—we're back again

[Verse 4: Northfacegawd]
Every year, I walked down this single path
I paused to focus on bigger gains
Haven't even started yet, where do you think I'm going?
If you're here to drain my energy, step aside
YOUNG POSSE, we goin’ YOUNG POSSE, still loading
Where did the friends in the seat beside me go?
You used to mock me, but now my story's becoming legendary
When reality feels unreal and words come out too fast
All the jealousy holds me back
But I’ve seen my lowest lows
And came out swinging, kicking hard
When reality gets tiring
I reset my goals and move forward
I bet everything on this path I chose
Because I believe in the one in the mirror

[Verse 5: YeonJung]
Pop out, right in front, play the game with me
Hang out, shake it off, hop on quick, sail away
Riding every day like a horse, taking me far with no set destination
Yummy-yum tasting everything with no biases
I’m not into the same old, repetitive stuff
Don't be one of them, that’s my jam
Sometimes I stumble, but I’m no sweet
I throw away the trapped future, we can

[Outro: Jieun]
The clock strikes midnight, Jieun says, ""Hi,"" let’s start
On the blinking screen, an endless loading bar
The dreams I had at six are becoming reality as Young Posse
This same old day ends
When I close and open my eyes, still loading
I’ve graduated from school now
Looking for a new way, no ordinary type
Just going by my own will, finding my place","","","","",""
"All up on my jeans","northfacegawd","00DOXEnSZakngRvG90Qdze","[Chorus]
Wake up early in the trap
나는 크게 말았지
Smokin on the grandma cookies finna pull up on your bitch
Bitch I’m runnin’ up the check
Trudy all up on my jean
Bitch I’m runnin’ up the check
Gucci all up on my jeans
Designer all up on my jeans
Designer all up on my jeans
Designer all up on my jeans
Designer all up on my jeans

[Verse 1]
Beenzino said 인생은 마라톤
내가 말하기를 인생은 개 짧어
돈을 벌어갖고 나는 백화점 갔「
구찌 루이 펜디 나를 빛내는 작전
Gucci, Louis, Fendi, Prada all up on my everything
내가 갖고싶던 것이 다음날엔 내집에
나는 신사지만 지가 불러달래 계집애
나의 총말팩을 존나 씨게 잡는 babyface
Fuck her once, fuck her twice, fuck her three times
나는 soft as fuckboi 그냥 패지
저기 랩퍼들은 내앞에서 괜히
똥품잡고있다가는 세겨줄게 뇌리에
시간아깝다 내 자로 돌아가
멸쇠가 필요없어 It’s 'push to start'
너의 favorite rapper they ain’t got no style
Never broke again bitch, it’s my fuckin time

[Chorus]
Wake up еarly in the trap
나는 크게 말았지
Smokin on the grandma cookies finna pull up on your bitch
Bitch I’m runnin’ up the check
Trudy all up on my jean
Bitch I’m runnin’ up the check
Gucci all up on my jeans
Designer all up on my jeans
Designer all up on my jeans
Designer all up on my jeans
Designer all up on my jeans","","","","",""
"Broccoli","northfacegawd","5xljXjEejpjZWv1VeRMomC","[Chorus]
Thinkin’ bout you now
Can you feel me now?
집에 오면 아출시
Then we smokin’ on that broccoli
Smokin’ on that broccoli
Smokin’ on that broccoli
오늘 하루 마무리
Smokin’ in that broccoli

[Verse]
돌아왔더니 9시 I don’t know
집에 와서 싸우지 바로
베게엔 눈물자국이 많어
이러지 말자 나를 안아줘
I’ma give u hug baby
I’ma roll u J of Broccoli
편안해져 마음이
바람타는 나못잎
Don’t you be afraid
Baby look at me now, I’m right beside you, right here
If any fuckin’ body ever try me there’ll be a crime scene 지킬수있다면 뭐든
하지

[Chorus]
Thinkin’ bout you now
Can you feel me now?
집에 오면 아출시
Then we smokin’ on that broccoli
Smokin’ on that broccoli
Smokin’ on that broccoli
오늘 하루 마무리
Smokin’ in that broccoli","119.911","0.929","0.3779999999999999","-4.745","0.489"
"Drive","northfacegawd","05LEAYtwPBmiWTQhQJesUz","[노스페이스갓 ""Drive"" 가사]

[Chorus]
여보 이 돈 좀 봐 바닥부터 천장
쌉그지였어 now I’m shopping in my wedding car
가난을 벗어나 started from 반지하
내 아내가 말해 뭐를 하던 make it count

그래 방에서 나와 밟아 페달
언제 갈지 몰라 너무 소중한 내 삶
So 난 방에서 나와 밟아 페달
사시사철 drive 다시 같이 한 계단

[Verse 1]
책임감을 느낀 유부남
음식을 올려놔 내 식탁
본 적 없어 힙합 엘이 게시판
왜냠 나는 소중하지 내 시간

손잡고 야채가게 가서 샀어 big broccoli
서로 먹여줘 주거니 받거니
주어진 게 아냐 네가 사는 삶이
넌 언제까지 슬퍼만 할 거니

또다시 밟아 내차 페달
내 옆에는 이쁜 아내 길쭉한 개가
우린 말이 잘 통해서 계속했어 대화
돌돌돌 말아 마치 케밥

[Chorus]
여보 이 돈 좀 봐 바닥부터 천장
쌉그지였어 now I’m shopping in my wedding car
가난을 벗어나 started from 반지하
내 아내가 말해 뭐를 하던 make it count

그래 방에서 나와 밟아 페달
언제 갈지 몰라 너무 소중한 내 삶
So 난 방에서 나와 밟아 페달
사시사철 drive 다시 같이 한 계단

[Verse 2]
자고 일어나 보니까 밤
와이프한테 디지게 혼났다
눈 깜짝하니 바뀌어버린 차
여기서 가장 먼 곳까지 드라이브

휴게소에 들려갖고 또 간단히
하나 찢고 나서 라면 한 사바리
그녀에게 지갑 보여주고 나니
언제부터 걱정하지 않는다 밥벌이

해가 지고 있어 조수석 옆 동해안
숨을 들이쉬어 마이바흐 내 세단
시간은 흘러갔고 살아있음을 체감
돌돌돌 말아 마치 케밥

[Chorus]
여보 이 돈 좀 봐 바닥부터 천장
쌉그지였어 now I’m shopping in my wedding car
가난을 벗어나 started from 반지하
내 아내가 말해 뭐를 하던 make it count

그래 방에서 나와 밟아 페달
언제 갈지 몰라 너무 소중한 내 삶
So 난 방에서 나와 밟아 페달
사시사철 drive 다시 같이 한 계단","90.565","0.792","0.645","-7.34","0.666"
"Hottest (feat. Briel)","northfacegawd","6Fj2NopxeLzF0GS6q1Whr9","[Chorus: Northfacegawd]
Keep hating on me
I know i'm the hottest
Guap on me
근데 내 나이는 서른
내 소식
너는 멀리서도 들어
내 소식
넌 진짜 안 궁금해도 알어

[Refrain: Northfacegawd]
I know i'm the hottest
I know i'm the hottest
I know i'm the hottest
I know i'm the hottest

[Verse 1: Northfacegawd]
Guap on me 근데 내 나이는 서른
내 소식 너는 멀리서도 들어
너 이새기 무대에서 가사 절음
쫄보 새꺄 꼬추 떼라 좆도 없는 놈이 척은
미안하지 않아 i'm the hottest in the block
내 친구는 식단 조절 샐러드를 chop
댓글 다는 것만 봐도 각이 나와 딱
나는 지금 살아 너는 거기 살아라
투스카니 보던 엔카 이젠 타이칸
돈 걱정 안 해 진짜 너무 잘자
그런 대우 받아왔어 ㅅㅂ 좀만 참자
목숨 걸고 팔자를 바꽈

[Chorus: Northfacegawd]
Keep hating on me
I know i'm the hottest
Guap on me
근데 내 나이는 서른
내 소식
너는 멀리서도 들어
내 소식
넌 진짜 안 궁금해도 알어

[Refrain: Northfacegawd]
I know i'm the hottest
I know i'm the hottest
I know i'm the hottest
I know i'm the hottest

[Verse 2: Briel, Northfacegawd]
Hottest in the block
Yeah, catch me on the fly
Swagging in these kids
Yeah, sitting on the cloud
Smoking on the loud
크게 틀어 놔
더 크게 말아 놔
저녁 마라탕
This that homie I know since like
Way back, if we had a good timе
We be on the samе page
새고 있지 숫자
되고 싶어 부자 so i'm counting everyday
미움들을 묻자 I be living everyday
사랑들을 품자 I be loving all my paychecks
Living like a 대인배
Listen this that payback
Hot boy in the block
우리집에 놀러 와
지금 너무 더워 마치 지금 여름이야

[Chorus: Northfacegawd]
Keep hating on me
I know i'm the hottest
Guap on me
근데 내 나이는 서른
내 소식
너는 멀리서도 들어
내 소식
넌 진짜 안 궁금해도 알어

[Refrain: Northfacegawd]
I know i'm the hottest
I know i'm the hottest
I know i'm the hottest
I know i'm the hottest","","","","",""
"Safe freestyle 2 (Feat. KOR KASH)","northfacegawd","4Kdt6kaLcCF6SJm8eYq01u","[노스페이스갓 ""Safe freestyle 2 ft. 코르캐쉬"" 가사

[Chorus: northfacegawd]
이건 안돼요 또 저건 못해요
라고 하는 걸 보니 배가 덜고팠구나
돈으로 행복 살 수 없다고 말하는 넌
아마 내가 봤을 때 돈을 덜 벌었구나
하 하 하 하 나는 먼저 가마
하 하 하 하 넌 기다려 karma
하 하 하 하 돈을 좇아 가자
너도 나와 같다면 자 나의 손을 잡아

[Verse 1: northfacegawd]
너와 나는 맞지 않아 마치 뚜껑 반합
월 300 랩 머니 그건 너의 바람
누가 나를 디스 해도 나는 그냥 참아
아니 정말 솔직히 난 화가 전혀 안 나

너네 이거 봤냐 어 신상인데
너의 하나뿐인 명품 보니 힘 빠지네
대체 몇 년 전에 산 거냐고 물어보니
당근에서 산 거라 잘 모른다네

하 하 하 하 I understood
그지들아 잘 가 Fillin’ up my table with some food
너의 가십거리 이미 짜게 식은 국
주상복합 아파트가 어딜 봐서 후드

[Chorus: northfacegawd]
이건 안돼요 또 저건 못해요
라고 하는 걸 보니 배가 덜고팠구나
돈으로 행복 살 수 없다고 말하는 넌
아마 내가 봤을 때 돈을 덜 벌었구나
하 하 하 하 나는 먼저 가마
하 하 하 하 넌 기다려 karma
하 하 하 하 돈을 좇아 가자
너도 나와 같다면 자 나의 손을 잡아

[Verse 2: KOR KASH]
하하 네 랩 들으면 웃음이 하하
Pussy 래퍼들은 얼른 뛰어가서 빵 사와
죽이는 거 안 뱉으면 잠도 씨발 안 와
내가 회사 왜 필요해 누가 나를 담아

앨범 생각으로 나의 머릿속엔 가득해
네가 못 가는 곳 있다면 내 두발로 더 가줄게
네가 날 디스 한다면 너의 길은 저승길
내 진심 제대로 전하기 위해 뺐어 더블링

노페갓 형이랑 작업실에서 벌써 두 곡째
나는 말로 랩을 하지 너네 랩해봤자 국어책
난 Trap만 하고 있는데 걔네한테는 도덕책
소주 끊었는데 더욱 가까워진 초록색

[Chorus: northfacegawd]
이건 안돼요 또 저건 못해요
라고 하는 걸 보니 배가 덜고팠구나
돈으로 행복 살 수 없다고 말하는 넌
아마 내가 봤을 때 돈을 덜 벌었구나
하 하 하 하 나는 먼저 가마
하 하 하 하 넌 기다려 karma
하 하 하 하 돈을 좇아 가자
너도 나와 같다면 자 나의 손을 잡아

[Verse 3: KOR KASH]
하 하 하 하 나는 먼저 가마
새끼들이 씨발 뭘 안다고 자꾸 감아
너넨 씨발 타고 있잖아 꽃가마
그런거는 안 타 난 두 발로만 간다
내 두 발로만 간다 난 냉장고도 필요 없어
소현성 나 필요성을 못 느끼면 필요 없어
그냥 일단 하고 보는거지 계속해서
씨발 계속해서","","","","",""
