step,epoch,loss,grad_norm,learning_rate
10,0.022050716648291068,3.609,0.8111392259597778,0.00019960352422907488
20,0.044101433296582136,3.6198,0.9362874627113342,0.00019916299559471367
30,0.06615214994487321,3.6716,0.9759880900382996,0.00019872246696035244
40,0.08820286659316427,3.6057,1.1942760944366455,0.0001982819383259912
50,0.11025358324145534,3.6672,0.9405727982521057,0.00019784140969162996
60,0.13230429988974643,3.6088,1.0063899755477905,0.00019740088105726873
70,0.1543550165380375,3.5928,0.9182884097099304,0.0001969603524229075
80,0.17640573318632854,3.62,0.9721317291259766,0.00019651982378854628
90,0.19845644983461963,3.5055,1.098260760307312,0.00019607929515418505
100,0.2205071664829107,3.6405,1.1134092807769775,0.0001956387665198238
110,0.24255788313120177,3.4377,0.8825103640556335,0.00019519823788546257
120,0.26460859977949286,3.5296,0.9289711713790894,0.00019475770925110134
130,0.2866593164277839,3.3556,1.0806238651275635,0.0001943171806167401
140,0.308710033076075,3.5377,0.9468578696250916,0.00019387665198237886
150,0.33076074972436603,3.5369,0.9941616654396057,0.00019343612334801763
160,0.3528114663726571,3.3226,0.977150022983551,0.0001929955947136564
170,0.3748621830209482,3.6702,0.9251596927642822,0.00019255506607929515
180,0.39691289966923926,3.5194,0.9027602672576904,0.00019211453744493392
190,0.4189636163175303,3.4092,1.0673249959945679,0.00019167400881057268
200,0.4410143329658214,3.6094,0.850037157535553,0.00019123348017621145
210,0.46306504961411243,3.4009,0.8948081731796265,0.00019079295154185024
220,0.48511576626240355,3.4293,1.076532244682312,0.000190352422907489
230,0.5071664829106945,3.6027,0.9430747628211975,0.00018991189427312776
240,0.5292171995589857,3.4211,0.8961228132247925,0.00018947136563876653
250,0.5512679162072768,3.5011,0.917658805847168,0.0001890308370044053
260,0.5733186328555678,3.6355,1.1813148260116577,0.00018859030837004405
270,0.5953693495038589,3.5764,0.8743086457252502,0.00018814977973568282
280,0.61742006615215,3.2376,1.0039646625518799,0.0001877092511013216
290,0.639470782800441,3.5114,0.8485811352729797,0.00018726872246696037
300,0.6615214994487321,3.5395,0.9582741856575012,0.00018682819383259914
310,0.6835722160970231,3.4554,0.8875007629394531,0.0001863876651982379
320,0.7056229327453142,3.4757,0.9631972312927246,0.00018594713656387666
330,0.7276736493936052,3.3248,1.0107629299163818,0.00018550660792951543
340,0.7497243660418964,3.4015,0.9293792247772217,0.00018506607929515422
350,0.7717750826901875,3.5037,1.0104018449783325,0.00018462555066079298
360,0.7938257993384785,3.3172,0.8641451001167297,0.00018418502202643174
370,0.8158765159867696,3.503,0.9461371302604675,0.00018374449339207048
380,0.8379272326350606,3.4495,0.9330888986587524,0.00018330396475770924
390,0.8599779492833517,3.5038,1.0631036758422852,0.000182863436123348
400,0.8820286659316428,3.3752,1.0046499967575073,0.00018242290748898677
410,0.9040793825799338,3.5428,1.0414708852767944,0.00018198237885462556
420,0.9261300992282249,3.545,1.0571749210357666,0.00018154185022026433
430,0.948180815876516,3.5344,1.0996607542037964,0.0001811013215859031
440,0.9702315325248071,3.5752,1.0402768850326538,0.00018066079295154185
450,0.9922822491730982,3.5057,0.9786122441291809,0.00018022026431718062
460,1.0132304299889747,3.4002,0.9974039196968079,0.00017977973568281938
470,1.0352811466372658,3.4273,0.9671286344528198,0.00017933920704845817
480,1.0573318632855568,3.4019,1.2516517639160156,0.00017889867841409693
490,1.079382579933848,3.3417,1.0578874349594116,0.0001784581497797357
500,1.101433296582139,3.4212,1.3729915618896484,0.00017801762114537446
510,1.12348401323043,3.463,1.1097708940505981,0.00017757709251101322
520,1.145534729878721,3.5133,1.1263095140457153,0.000177136563876652
530,1.1675854465270121,3.1287,1.0234712362289429,0.00017669603524229075
540,1.1896361631753032,3.3047,1.0645760297775269,0.00017625550660792954
550,1.2116868798235942,3.3369,1.062603235244751,0.0001758149779735683
560,1.2337375964718853,3.3503,1.1012545824050903,0.00017537444933920707
570,1.2557883131201764,3.4323,1.1922307014465332,0.00017493392070484583
580,1.2778390297684674,3.4436,1.0230029821395874,0.0001744933920704846
590,1.2998897464167585,3.2402,1.0414823293685913,0.00017405286343612336
600,1.3219404630650495,3.277,1.1599221229553223,0.00017361233480176212
610,1.3439911797133406,3.3962,1.8148478269577026,0.0001731718061674009
620,1.3660418963616316,3.3125,1.1326075792312622,0.00017273127753303965
630,1.3880926130099227,3.3313,1.0457072257995605,0.00017229074889867841
640,1.4101433296582138,3.3413,1.0845394134521484,0.00017185022026431718
650,1.432194046306505,3.2833,1.1734474897384644,0.00017140969162995594
660,1.454244762954796,3.5071,1.1005568504333496,0.0001709691629955947
670,1.4762954796030872,3.2089,1.1600641012191772,0.0001705286343612335
680,1.4983461962513782,3.5291,1.2067815065383911,0.00017008810572687226
690,1.5203969128996693,3.421,1.3954401016235352,0.00016964757709251102
700,1.5424476295479603,3.2308,1.3294615745544434,0.0001692070484581498
710,1.5644983461962514,3.3568,1.267820119857788,0.00016876651982378855
720,1.5865490628445424,3.3127,1.1958750486373901,0.00016832599118942731
730,1.6085997794928335,3.3287,1.1618156433105469,0.0001678854625550661
740,1.6306504961411246,3.4371,1.1685116291046143,0.00016744493392070487
750,1.6527012127894156,3.2503,1.2709217071533203,0.00016700440528634363
760,1.6747519294377067,3.3671,1.0991557836532593,0.0001665638766519824
770,1.696802646085998,3.3281,1.305590271949768,0.00016612334801762116
780,1.718853362734289,3.1408,1.1598117351531982,0.00016568281938325992
