step,epoch,loss,grad_norm,learning_rate
530,1.1675854465270121,3.1279,1.0266644954681396,0.0001533920704845815
540,1.1896361631753032,3.306,1.0409353971481323,0.00015251101321585902
550,1.2116868798235942,3.3386,1.052398443222046,0.00015162995594713658
560,1.2337375964718853,3.3587,1.0970226526260376,0.0001507488986784141
570,1.2557883131201764,3.4312,1.1970798969268799,0.00014986784140969163
580,1.2778390297684674,3.4335,1.040581464767456,0.00014898678414096916
590,1.2998897464167585,3.2401,1.0552425384521484,0.0001481057268722467
600,1.3219404630650495,3.275,1.163482666015625,0.00014722466960352424
610,1.3439911797133406,3.3999,1.8424779176712036,0.00014634361233480177
620,1.3660418963616316,3.3157,1.1295793056488037,0.00014546255506607932
630,1.3880926130099227,3.3337,1.0904775857925415,0.00014458149779735685
640,1.4101433296582138,3.3371,1.0724201202392578,0.00014370044052863437
650,1.432194046306505,3.2891,1.1660070419311523,0.0001428193832599119
660,1.454244762954796,3.5167,1.1104294061660767,0.00014193832599118943
670,1.4762954796030872,3.2176,1.1759124994277954,0.00014105726872246696
680,1.4983461962513782,3.5298,1.2225608825683594,0.0001401762114537445
690,1.5203969128996693,3.4231,1.437874436378479,0.00013929515418502204
700,1.5424476295479603,3.2331,1.3224499225616455,0.00013841409691629956
710,1.5644983461962514,3.349,1.2867597341537476,0.0001375330396475771
720,1.5865490628445424,3.3095,1.2249647378921509,0.00013665198237885465
730,1.6085997794928335,3.3336,1.1891990900039673,0.00013577092511013217
740,1.6306504961411246,3.4403,1.153551697731018,0.0001348898678414097
750,1.6527012127894156,3.2613,1.2605937719345093,0.00013400881057268723
760,1.6747519294377067,3.3721,1.1174644231796265,0.00013312775330396475
770,1.696802646085998,3.3247,1.3065118789672852,0.00013224669603524228
780,1.718853362734289,3.1413,1.208958625793457,0.00013136563876651984
790,1.74090407938258,3.4746,1.2825000286102295,0.00013048458149779736
800,1.7629547960308711,3.3224,1.1619832515716553,0.0001296035242290749
810,1.7850055126791622,3.4447,1.3261454105377197,0.00012872246696035244
820,1.8070562293274532,3.2281,1.028264045715332,0.00012784140969162997
830,1.8291069459757443,3.539,1.3908514976501465,0.0001269603524229075
840,1.8511576626240354,3.3223,1.264836072921753,0.00012607929515418503
850,1.8732083792723264,3.2429,1.1390539407730103,0.00012519823788546258
860,1.8952590959206175,3.1956,1.1794034242630005,0.00012431718061674008
870,1.9173098125689085,3.298,1.2732089757919312,0.0001234361233480176
880,1.9393605292171996,3.3402,1.1598631143569946,0.00012255506607929516
890,1.9614112458654906,3.2455,1.124467134475708,0.00012167400881057269
900,1.9834619625137817,3.3763,1.2491282224655151,0.00012079295154185022
910,2.0044101433296584,3.2895,1.0901329517364502,0.00011991189427312777
920,2.0264608599779494,3.1257,1.4604930877685547,0.0001190308370044053
930,2.0485115766262405,3.4084,1.238673448562622,0.00011814977973568282
940,2.0705622932745316,3.1525,1.361469030380249,0.00011726872246696036
950,2.0926130099228226,3.2297,1.5814857482910156,0.00011638766519823789
960,2.1146637265711137,3.2728,1.1870505809783936,0.00011550660792951542
970,2.1367144432194047,3.3335,1.2999976873397827,0.00011462555066079295
980,2.158765159867696,3.2644,1.4399100542068481,0.0001137444933920705
990,2.180815876515987,3.2218,1.2496474981307983,0.00011286343612334803
1000,2.202866593164278,3.122,1.4939963817596436,0.00011198237885462554
1010,2.224917309812569,3.2468,1.3680442571640015,0.0001111013215859031
1020,2.24696802646086,3.2789,1.6757423877716064,0.00011022026431718062
1030,2.269018743109151,3.2377,1.304084300994873,0.00010933920704845815
1040,2.291069459757442,3.3318,1.2376195192337036,0.00010845814977973569
1050,2.313120176405733,3.2316,1.404784083366394,0.00010757709251101322
1060,2.3351708930540243,3.1339,1.632680892944336,0.00010669603524229074
1070,2.3572216097023153,3.268,1.4705032110214233,0.0001058149779735683
1080,2.3792723263506064,3.4225,1.280017614364624,0.00010493392070484583
1090,2.4013230429988974,3.1004,1.2825367450714111,0.00010405286343612335
1100,2.4233737596471885,3.097,1.3732116222381592,0.00010317180616740088
1110,2.4454244762954795,3.1785,1.3007656335830688,0.00010229074889867842
1120,2.4674751929437706,3.1296,1.2978265285491943,0.00010140969162995595
1130,2.4895259095920617,3.1115,1.3160568475723267,0.00010052863436123347
1140,2.5115766262403527,3.2231,1.3766852617263794,9.964757709251102e-05
1150,2.5336273428886438,3.2163,1.3629623651504517,9.876651982378856e-05
1160,2.555678059536935,3.3234,1.3873168230056763,9.788546255506608e-05
1170,2.577728776185226,3.3036,1.1272071599960327,9.700440528634361e-05
1180,2.599779492833517,3.2442,1.3838059902191162,9.612334801762115e-05
1190,2.621830209481808,3.0362,1.5445009469985962,9.524229074889869e-05
1200,2.643880926130099,3.2762,1.3657680749893188,9.436123348017622e-05
1210,2.66593164277839,3.3522,1.660446286201477,9.348017621145375e-05
1220,2.687982359426681,3.1731,1.29277765750885,9.259911894273127e-05
1230,2.7100330760749722,3.2255,1.43228280544281,9.171806167400881e-05
1240,2.7320837927232633,3.1846,1.41829252243042,9.083700440528635e-05
1250,2.7541345093715544,3.228,1.398558497428894,8.995594713656388e-05
1260,2.7761852260198454,3.3334,1.4028717279434204,8.907488986784141e-05
1270,2.7982359426681365,3.2777,1.5242552757263184,8.819383259911894e-05
1280,2.8202866593164275,3.0965,1.5306497812271118,8.731277533039648e-05
1290,2.8423373759647186,3.0416,1.4825228452682495,8.643171806167402e-05
1300,2.86438809261301,3.2833,1.6625115871429443,8.555066079295154e-05
1310,2.886438809261301,3.5285,1.4234340190887451,8.466960352422909e-05
1320,2.908489525909592,3.3893,1.3712172508239746,8.378854625550661e-05
1330,2.9305402425578833,3.0112,1.440168857574463,8.290748898678414e-05
1340,2.9525909592061743,3.1464,1.3621758222579956,8.202643171806168e-05
1350,2.9746416758544654,3.2152,1.4379522800445557,8.114537444933921e-05
1360,2.9966923925027564,3.0949,2.062741756439209,8.026431718061675e-05
1370,3.0176405733186327,3.1734,1.330686330795288,7.938325991189428e-05
1380,3.0396912899669237,3.2198,1.445063591003418,7.85022026431718e-05
1390,3.061742006615215,3.0136,1.4492454528808594,7.762114537444934e-05
1400,3.083792723263506,3.0623,1.7487688064575195,7.674008810572687e-05
1410,3.1058434399117973,3.3101,1.5696370601654053,7.585903083700441e-05
1420,3.1278941565600884,2.9692,2.134010076522827,7.497797356828194e-05
1430,3.1499448732083795,3.1162,1.6091779470443726,7.409691629955947e-05
1440,3.1719955898566705,3.2149,1.6945921182632446,7.3215859030837e-05
1450,3.1940463065049616,3.1927,1.5967037677764893,7.233480176211455e-05
1460,3.2160970231532526,3.172,1.5951701402664185,7.145374449339207e-05
1470,3.2381477398015437,3.1648,1.8146750926971436,7.057268722466961e-05
1480,3.2601984564498347,2.9793,1.728973388671875,6.969162995594714e-05
1490,3.282249173098126,3.1135,1.5435370206832886,6.881057268722467e-05
1500,3.304299889746417,2.9434,1.7452049255371094,6.792951541850221e-05
1510,3.326350606394708,3.0643,1.540450096130371,6.704845814977974e-05
1520,3.348401323042999,3.2414,1.6378792524337769,6.616740088105728e-05
1530,3.37045203969129,2.892,1.573556661605835,6.52863436123348e-05
1540,3.392502756339581,3.1928,1.5464255809783936,6.440528634361233e-05
1550,3.414553472987872,2.9435,1.524153709411621,6.352422907488987e-05
1560,3.436604189636163,2.9464,1.644765853881836,6.26431718061674e-05
1570,3.4586549062844543,2.9678,1.777600884437561,6.176211453744494e-05
1580,3.4807056229327453,3.0996,2.177549362182617,6.0881057268722474e-05
1590,3.5027563395810364,3.2269,1.7387205362319946,6e-05
1600,3.5248070562293274,3.3141,1.844866156578064,5.9118942731277535e-05
1610,3.5468577728776185,3.0685,1.7500501871109009,5.823788546255506e-05
1620,3.5689084895259096,3.1046,1.5869544744491577,5.73568281938326e-05
1630,3.5909592061742006,3.305,1.5931493043899536,5.647577092511014e-05
1640,3.6130099228224917,3.1344,1.5997028350830078,5.5594713656387664e-05
1650,3.6350606394707827,3.0529,1.5270479917526245,5.4713656387665205e-05
1660,3.657111356119074,3.1197,1.5600088834762573,5.383259911894274e-05
1670,3.679162072767365,3.1387,1.7627456188201904,5.2951541850220266e-05
1680,3.701212789415656,2.969,1.5491056442260742,5.20704845814978e-05
1690,3.723263506063947,3.18,1.5482869148254395,5.118942731277533e-05
1700,3.745314222712238,3.1168,1.5477023124694824,5.030837004405287e-05
1710,3.767364939360529,3.1458,1.5011494159698486,4.9427312775330395e-05
1720,3.78941565600882,3.2393,1.6497066020965576,4.854625550660793e-05
1730,3.811466372657111,3.178,1.7057889699935913,4.766519823788547e-05
1740,3.8335170893054027,3.1406,1.545399785041809,4.6784140969163e-05
1750,3.8555678059536937,2.9698,1.6051794290542603,4.590308370044053e-05
1760,3.877618522601985,3.0906,1.5743284225463867,4.5022026431718065e-05
1770,3.899669239250276,3.2956,1.7673603296279907,4.41409691629956e-05
1780,3.921719955898567,3.0437,1.9781287908554077,4.325991189427313e-05
1790,3.943770672546858,3.2152,2.525059461593628,4.237885462555066e-05
1800,3.965821389195149,3.2717,1.6094651222229004,4.1497797356828194e-05
1810,3.98787210584344,3.1498,1.597575306892395,4.0616740088105734e-05
1820,4.008820286659317,3.0459,1.784423589706421,3.973568281938326e-05
1830,4.030871003307608,2.9651,1.599144697189331,3.8854625550660795e-05
1840,4.052921719955899,2.8577,1.7012293338775635,3.797356828193833e-05
1850,4.07497243660419,3.0772,1.646731972694397,3.7092511013215856e-05
1860,4.097023153252481,3.1162,1.6978732347488403,3.62114537444934e-05
1870,4.119073869900772,3.0565,1.7045427560806274,3.5330396475770924e-05
1880,4.141124586549063,2.9315,1.7616428136825562,3.444933920704846e-05
1890,4.163175303197354,3.0943,1.877948522567749,3.356828193832599e-05
1900,4.185226019845645,2.9565,1.7539316415786743,3.2687224669603526e-05
1910,4.207276736493936,3.1577,1.7543528079986572,3.180616740088106e-05
1920,4.229327453142227,2.9729,1.6653058528900146,3.0925110132158594e-05
1930,4.251378169790518,3.0524,2.132688045501709,3.0044052863436124e-05
1940,4.2734288864388095,3.2176,1.9983254671096802,2.9162995594713662e-05
1950,4.2954796030871005,3.0426,1.9975390434265137,2.8281938325991192e-05
1960,4.317530319735392,3.0652,2.2207672595977783,2.7400881057268723e-05
1970,4.339581036383683,3.1564,1.6984202861785889,2.6519823788546257e-05
1980,4.361631753031974,2.9968,1.750443935394287,2.5638766519823794e-05
1990,4.383682469680265,2.7558,1.7175228595733643,2.475770925110132e-05
2000,4.405733186328556,3.1786,1.748647689819336,2.3876651982378855e-05
2010,4.427783902976847,2.8049,1.8411020040512085,2.299559471365639e-05
2020,4.449834619625138,3.0542,1.5558240413665771,2.2114537444933923e-05
2030,4.471885336273429,3.0935,2.0066990852355957,2.1233480176211453e-05
2040,4.49393605292172,2.9547,1.8799790143966675,2.0352422907488987e-05
2050,4.515986769570011,3.0746,1.8409149646759033,1.947136563876652e-05
2060,4.538037486218302,3.0445,1.9202747344970703,1.8590308370044055e-05
2070,4.560088202866593,3.1624,1.867881178855896,1.7709251101321586e-05
2080,4.582138919514884,3.1164,1.792982816696167,1.682819383259912e-05
2090,4.604189636163175,3.0217,1.813043475151062,1.5947136563876654e-05
2100,4.626240352811466,3.0224,1.7551828622817993,1.5066079295154188e-05
2110,4.6482910694597575,2.8556,1.9285097122192383,1.4185022026431718e-05
2120,4.6703417861080485,3.0475,2.0281028747558594,1.3303964757709254e-05
2130,4.69239250275634,2.8709,2.365018367767334,1.2422907488986784e-05
2140,4.714443219404631,3.0315,1.7342640161514282,1.1541850220264318e-05
2150,4.736493936052922,3.2152,1.7377699613571167,1.066079295154185e-05
2160,4.758544652701213,3.1502,1.8454118967056274,9.779735682819384e-06
2170,4.780595369349504,2.9246,2.866764783859253,8.898678414096917e-06
2180,4.802646085997795,3.1029,1.712935209274292,8.01762114537445e-06
2190,4.824696802646086,3.0563,1.7587857246398926,7.1365638766519835e-06
2200,4.846747519294377,3.1206,1.6885424852371216,6.255506607929517e-06
2210,4.868798235942668,2.9234,1.741974949836731,5.374449339207049e-06
2220,4.890848952590959,3.0467,2.404397964477539,4.493392070484582e-06
2230,4.91289966923925,3.0774,1.819876790046692,3.612334801762115e-06
2240,4.934950385887541,2.9178,1.8848581314086914,2.7312775330396476e-06
2250,4.957001102535832,2.9804,2.2619521617889404,1.8502202643171807e-06
2260,4.979051819184123,3.1391,2.0190491676330566,9.691629955947136e-07
2270,5.0,3.1088,2.490906238555908,8.81057268722467e-08
